id,name,album,artists,main_artist,genres,year,release_date,popularity,explicit,record_label,playlists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
3s5Rz3KFms39ZrFDw2jt4r,Mehmaan,Mismatched: Season 2 (Soundtrack from the Netflix Series),Sickflip;Mismatched - Cast;Raitila Rajasthan,Sickflip,"indian indie,tamil hip hop,hindi indie,desi hip hop,hindi hip hop,tamil indie,ghazal,hindi pop",2022,2022-09-30,49,0,Netflix Music,Folklore,0.367,0.518,11,-9.946,1,0.464,0.814,0.071,0.16,0.53,98.24,4,170400
4k7feahPXeSdkUf5aZXBCp,Aisi Mhari Preet (Eternal Love) - Sabr,Aisi Mhari Preet (Eternal Love) [Sabr],Kabir Cafe;Parthiv Gohil,Kabir Cafe,"bhajan,sufi,indian indie,hindi indie,devotional,gujarati garba,gujarati pop",2022,2022-01-14,28,0,Songdew,Folklore,0.757,0.468,7,-7.359,1,0.0275,0.802,3.18e-06,0.117,0.349,109.998,1,332181
0ywHt5qfKPIF0cAf6FZm21,Kalla Killah,Kalla Killah,Siddhant;Faichan,Siddhant,"punjabi pop,hindi indie,desi hip hop,indian indie,hindi hip hop",2022,2022-06-17,13,0,Saregama India Ltd,Folklore,0.632,0.548,5,-6.476,0,0.324,0.377,0.0,0.11,0.39,68.632,4,165517
3SgtqdoD4Ij4OzGc0hFhLK,Ram Darshan,Ram Setu,Narci,Narci,"bhajan,devotional",2022,2022-09-19,1,0,1516631 Records DK,Folklore,0.459,0.739,3,-8.343,0,0.15,0.827,2.67e-05,0.0833,0.794,81.773,4,309019
2Wjb9YBjkNFKVP6KH8olUY,Saadho,Saadho,Aabhas - Shreyas,Aabhas - Shreyas,"bhajan,sufi,hindi indie,indian indie",2022,2022-08-21,18,0,Aabhas - Shreyas,Folklore,0.447,0.297,7,-8.311,1,0.0523,0.948,0.0,0.112,0.711,80.372,4,309352
7LCjS2wQhtTi3S5kaCn60I,Mohi Tohi Laagi,Mohi Tohi Laagi,Samarth Janve,Samarth Janve,,2022,2022-01-01,2,0,Martand Studio,Folklore,0.667,0.319,8,-10.698,0,0.0354,0.6,0.0,0.116,0.254,114.964,1,200869
4pvlIt0wHcfpFGLA1JS3Ca,Dua,Dua,Vishnu Sunil;Kasthoori Rawat,Vishnu Sunil,"ghazal,indian indie",2022,2022-05-20,8,1,Vishnu Sunil,Folklore,0.572,0.38,0,-9.954,1,0.0307,0.524,2.74e-06,0.079,0.565,137.004,3,199000
3pFiolkiuB5DOwegrBbeMO,Mitwaa Jee Le Zaraa,Mitwaa Jee Le Zaraa,Anish Kanchan,Anish Kanchan,"indian indie,hindi indie",2022,2022-03-15,0,0,Anish Kanchan,Folklore,0.71,0.894,4,-5.363,1,0.0447,0.131,0.00235,0.0973,0.737,99.984,4,196798
5VPmgcbmfHZc8ZvdqTEC86,Dhol,Dhol,Amit Trivedi;Asees Kaur;Aamir Mir,Amit Trivedi,"bollywood,hindi pop,gujarati garba,desi,gujarati pop,ghazal",2022,2022-09-15,0,0,Amit Trivedi Azaad,Folklore,0.637,0.62,6,-6.957,1,0.236,0.461,0.0105,0.0968,0.824,189.055,3,208650
4ARRU7JHxKzE89rPPXcsmh,Natkhat Nadiya,Songs Of The River - Ganga,Shantanu Moitra;Taba Chake;Maati Baani,Shantanu Moitra,"bollywood,bhajan,indian indie,hindi indie",2022,2022-08-22,19,0,Shantanu Moitra,Folklore,0.544,0.624,2,-7.631,1,0.0409,0.431,1.54e-05,0.105,0.43,159.902,4,339000
2cKuAtVSGPmF46462RuQOW,Rasarkeli Bo,Rasarkeli Bo,Sona Mohapatra;Ram Sampath,Sona Mohapatra,"bollywood,desi,hindi pop",2022,2022-12-09,29,0,Warner Music India,Folklore,0.548,0.809,10,-4.315,0,0.038,0.529,0.0,0.0863,0.538,101.334,3,205800
4IMOTtavuplugtakpEyTVU,"Jaag Uthi Usha - From ""Songs Of The River - Ganga""","Jaag Uthi Usha (From ""Songs Of The River - Ganga"")",Shantanu Moitra;Bombay Jayashri,Shantanu Moitra,"bollywood,bhajan,tamil pop,kollywood",2022,2022-08-22,20,0,Shantanu Moitra,Folklore,0.261,0.231,9,-12.298,1,0.0286,0.937,0.00016,0.188,0.372,92.264,3,268615
2zTNlHeGIOgRqyYCsVopHc,Madano,Madano,Aabha Hanjura,Aabha Hanjura,indian indie,2022,2022-08-04,0,0,Aabha Hanjura,Folklore,0.423,0.451,10,-9.525,1,0.0352,0.792,0.000355,0.109,0.143,73.57,4,268969
2u0ICFRfSD74m0Bl1beHA7,Nakkashi,Nakkashi,Jatra Collective,Jatra Collective,"hindi indie,indian indie",2022,2022-06-24,0,0,View Music,Indie_Beats,0.298,0.337,2,-13.253,1,0.0373,0.718,0.000744,0.22,0.185,81.626,4,220235
24tI4KfHROiG1cZNPerXWo,Samjhe Na,Samjhe Na,Amit Trivedi;Shellee;Mame Khan;Ruchika Chauhan,Amit Trivedi,"bollywood,hindi pop,gujarati garba,desi,sufi,indian indie",2022,2022-08-10,5,0,Amit Trivedi Azaad,Folklore,0.935,0.483,8,-8.266,0,0.176,0.401,0.00106,0.0949,0.692,100.028,4,197277
7a2juqZ6j3kJCFWNSjeJRT,Jag Baurana,Jag Baurana,Aabhas - Shreyas;Indie Routes,Aabhas - Shreyas,"bhajan,sufi,hindi indie,indian indie",2022,2022-12-20,24,0,Aabhas - Shreyas,Folklore,0.57,0.455,4,-7.531,1,0.0458,0.636,6.7e-06,0.109,0.708,117.744,3,352048
1PYV3TA7E1elt9AFcQmOIZ,Dhun,Dhun,Navjot Ahuja,Navjot Ahuja,"hindi indie,indian indie",2022,2022-11-05,57,0,Navjot Ahuja,Indie_Beats,0.659,0.314,4,-8.398,1,0.026,0.406,6.96e-05,0.0968,0.267,95.028,4,241054
15Hh48XELbgkS3HQUC2hUq,Zehen,Zehen,Mitraz,Mitraz,"indian indie,hindi indie,desi pop,desi,hindi pop",2022,2022-11-18,54,0,Mitraz Records,Indie_Beats,0.565,0.635,10,-6.534,1,0.0491,0.305,3.71e-06,0.0996,0.404,193.991,4,154091
4lo28ybIGL9rtHtyEAggdX,Lage Nahi Man,Lage Nahi Man,Vismay Patel,Vismay Patel,"hindi indie,indian indie",2022,2022-05-10,26,0,Caartel Music,Indie_Beats,0.621,0.318,6,-16.181,1,0.0267,0.849,0.00105,0.117,0.507,124.937,3,191770
3AyClQiz8NqjBIl296BJEM,Kabhi Kabhi,Kabhi Kabhi,Anumita Nadesan,Anumita Nadesan,"indian indie,hindi indie",2022,2022-08-10,0,0,Anumita Nadesan,Indie_Beats,0.355,0.5,3,-9.249,1,0.0405,0.339,0.00095,0.0914,0.444,180.239,3,208000
1bqUw1KWD8e9SiZx9vXTNh,Heer Ranjha (Reprise),Heer Ranjha (Reprise),Rito Riba;Lisa Mishra;Rajat Nagpal,Rito Riba,"indian indie,hindi indie,desi pop,bollywood,desi hip hop,punjabi pop,hindi pop",2022,2022-12-22,48,0,PlayDMF,Indie_Beats,0.573,0.381,11,-9.053,1,0.0349,0.887,0.0,0.221,0.379,139.705,4,235000
5J9L7IbadCt0ivs9xmNrr0,Ranjheya Ve,Ranjheya Ve,Zain Zohaib,Zain Zohaib,"qawwali,sufi,ghazal",2022,2022-10-13,77,0,Zain Zohaib,Indie_Beats,0.51,0.479,3,-9.007,1,0.0868,0.249,0.0,0.0936,0.4,186.299,4,278474
01kfSdF9zfcDLri5sSWEoL,RAVE,RAVE,Dxrk ダーク,Dxrk ダーク,"phonk,drift phonk",2022,2022-03-18,71,0,Dxrk,Phonk,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,4,169245
2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,this is what ____ feels like (Vol. 1-4),JVKE,JVKE,,2022,2022-09-23,80,0,JVKE,Soothing,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,5,120308
5Sk39LuvdwuvL84jD01Dum,vendetta!,vendetta!,MUPP;Sadfriendd,MUPP,"phonk,drift phonk",2022,2022-05-20,66,1,Sadfriendd x MUPP,Phonk,0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,4,107044
0G17UriYHMjXnZE2OJJSMR,SUNRISE (Slowed + Reverb),SUNRISE (Slowed + Reverb),Xantesha,Xantesha,"phonk,drift phonk,brazilian phonk",2022,2022-06-10,60,0,Xantesha,Phonk,0.74,0.934,10,-8.178,1,0.0384,0.063,0.831,0.198,0.261,119.693,4,138857
1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,Champagne Talk,King,King,"desi hip hop,hindi hip hop,desi pop,hindi pop,hindi indie",2022,2022-09-13,71,0,Warner Music India,Indie_Beats,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,4,194653
2BH3j05ZXWr5PR30sW079d,Crystals,Crystals,Isolate.exe,Isolate.exe,"phonk,drift phonk",2022,2022-01-28,65,1,Isolate.exe,Phonk,0.692,0.729,11,-10.435,1,0.0554,0.438,0.656,0.0939,0.13,100.015,4,139200
1WwW7b7w1b9QJGcuEt6lrL,Badra Bahara,Badra Bahara,Vismay Patel,Vismay Patel,"hindi indie,indian indie",2022,2022-03-12,24,0,Caartel Music,Indie_Beats,0.766,0.276,0,-14.926,1,0.0316,0.513,0.0552,0.121,0.445,99.988,4,156107
0GiepUHAIfTH1WzpHqtVXT,最果て,最果て,SennaRin,SennaRin,anime,2022,2022-10-18,49,0,Sony Music Labels Inc.,YaNiMe,0.687,0.873,9,-4.504,0,0.126,0.0891,7.55e-05,0.222,0.624,115.995,4,180319
2y7fdOLYBFFbuuMs96KndV,Par Chanaa De,Coke Studio: Season 9,Shilpa Rao;Noori,Shilpa Rao,"bollywood,hindi pop,desi,sufi,qawwali,ghazal,hindi indie",2022,2022-07-05,63,0,Mainstage Productions,Folklore,0.49,0.624,0,-5.597,1,0.034,0.279,0.0,0.206,0.171,155.961,4,666000
0kEXWokTVYKFxRnNH1xvlg,知らないままで,知らないままで,Rokudenashi,Rokudenashi,"j-pop,anime",2022,2022-06-17,64,0,Rokudenashi,YaNiMe,0.602,0.819,6,-4.991,1,0.0317,0.476,3.4e-06,0.098,0.872,184.069,4,134221
1nThz7yEG2vbyI4UmInj5z,Number One - Bankai,Number One - Bankai,Shiro SAGISU;Hazel Fernandes,Shiro SAGISU,"anime,soundtrack",2022,2022-12-14,65,0,Aniplex Inc.,YaNiMe,0.582,0.831,0,-5.125,1,0.0384,0.000289,1.13e-05,0.369,0.326,138.064,4,276746
6k0X05danQOXSBTVek5DU1,The Rumbling,The Rumbling,SiM,SiM,"anime,j-rock",2022,2022-02-07,72,0,PONY CANYON INC.,YaNiMe,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4,220799
4pw7EuK2WTWGHI51jCKuGJ,Akuma no Ko,Saiaku Saiai,Ai Higuchi,Ai Higuchi,"anime,j-pop",2022,2022-03-02,64,0,PONY CANYON INC.,YaNiMe,0.567,0.663,6,-6.402,0,0.0503,0.223,0.0,0.129,0.187,89.961,4,229960
3gmn76fCtpDazGMnN0QMHX,NIGHT DANCER,POP CUBE,imase,imase,j-pop,2022,2022-11-09,76,0,Universal Music LLC,YaNiMe,0.924,0.563,7,-7.899,0,0.0802,0.0879,0.0,0.103,0.872,117.06,4,210600
6R7JCVkaRuepbFer78ZxE0,Akuma no Ko,Akuma no Ko,Samuel Kim,Samuel Kim,anime,2022,2022-01-21,0,0,Samuel Kim Music,YaNiMe,0.216,0.538,11,-6.511,1,0.0326,0.367,0.0,0.132,0.231,81.053,4,263310
6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Murder In My Mind,Kordhell,Kordhell,"phonk,drift phonk",2022,2022-01-21,76,1,Kordhell,Phonk,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,4,145000
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Pasoori,Ali Sethi;Shae Gill,Ali Sethi,"ghazal,sufi,qawwali,desi,hindi indie,indian indie,hindi pop,desi pop",2022,2022-02-07,60,0,Giraffe Pakistan,Folklore,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,4,224146
2xRtXbFAmk3cW6xE1zF7ye,Tu Jhoom,Tu Jhoom,Naseebo Lal;Abida Parveen,Naseebo Lal,"sufi,qawwali,bhangra,desi,ghazal",2022,2022-01-19,54,0,Giraffe Pakistan,Folklore,0.42,0.481,7,-8.949,1,0.0395,0.255,0.000414,0.0909,0.0594,84.794,4,397546
00Z4zBOh25NUzsUGffMrZS,Ras Ke Bhare,Ras Ke Bhare,Sona Mohapatra;Sparsh Agrawal,Sona Mohapatra,"bollywood,desi,hindi pop,indian indie,hindi indie",2022,2022-12-01,12,0,Omgrown Music,Folklore,0.373,0.503,5,-6.205,0,0.0368,0.313,0.0,0.122,0.172,85.86,4,233181
4UfxiCLAbE25k5cIRsr36r,Jao Piya,Jao Piya,Maati Baani;Ambi Subramaniam;Abhay Nayampally,Maati Baani,"indian indie,hindi indie,maloya",2022,2022-04-16,9,0,Maati Baani,Folklore,0.547,0.549,5,-9.56,0,0.141,0.512,0.0248,0.103,0.859,135.036,4,370222
1FKR1MFGHdjrIMoel4VyXc,Bhagirathi,Songs Of The River - Ganga,Shantanu Moitra;Kaushiki Chakraborty;Ambi Subramaniam,Shantanu Moitra,"bollywood,bhajan,ghazal,bangla pop,maloya",2022,2022-08-22,13,0,Shantanu Moitra,Folklore,0.627,0.833,4,-7.039,1,0.168,0.349,2.94e-06,0.059,0.824,164.85,3,253636
1FZTOS0J00x7DOZSPy7O4r,Rang Na,Rang Na,Pratibha Baghel;Harshit Chauhan,Pratibha Baghel,"ghazal,gujarati pop",2022,2022-06-24,22,0,Music 24 Records,Folklore,0.681,0.446,2,-8.929,1,0.0312,0.798,7.29e-06,0.109,0.291,118.046,1,254491
34H4D8wcZnmg2JxnRD3Wdx,Bedu Pako,Bedu Pako,Pawandeep Rajan;Clinton Cerejo;Bianca Gomes,Pawandeep Rajan,"bhajan,bangla pop,bollywood",2022,2022-12-02,16,0,Merchant Records,Folklore,0.671,0.646,9,-5.401,0,0.0677,0.148,3.67e-05,0.0904,0.78,159.009,3,201509
4pbPoOscv0QqX6nUuU3GPf,Theme of Shiva,Theme of Shiva,Armonian,Armonian,"devotional,bhajan",2022,2022-05-13,52,0,Armonian Records,Liked_Songs,0.446,0.558,8,-11.543,1,0.0427,0.446,0.6,0.119,0.283,189.998,4,197965
2DolnMsowdoeGwD9f1P9iJ,Barsan Lagi,Barsan Lagi,Abhay Jodhpurkar,Abhay Jodhpurkar,"marathi pop,tamil pop,bollywood,kollywood",2022,2022-12-22,9,0,Strumm Entertainment Pvt. Ltd.,Folklore,0.708,0.594,0,-5.046,0,0.0395,0.28,0.0,0.161,0.604,137.972,3,219456
0vGJ3GunYw48vpTJwJ03T0,Eighteen Color (feat. Kopi),Eighteen Color (feat. Kopi),kobasolo;kopi,kobasolo,j-pop,2022,2022-02-15,38,0,KOBASOLO,YaNiMe,0.637,0.539,5,-5.511,1,0.0258,0.234,0.0,0.0748,0.393,90.979,4,279631
5GfeZNDNUu0nHKEfEI43RH,Parda,Parda,Deepak Rathore,Deepak Rathore,"indian indie,hindi indie,desi pop",2022,2022-11-10,46,0,Deepak Rathore Project,Indie_Beats,0.604,0.344,5,-11.237,1,0.0441,0.869,1.98e-06,0.111,0.495,145.926,3,192323
1d5lpW3gUyq537iuyrb9Lf,Samjho Na,Samjho Na,Aditya Rikhari,Aditya Rikhari,"hindi indie,indian indie,desi pop,hindi pop",2022,2022-02-10,78,0,CollabX Productions,Indie_Beats,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,4,172408
6jdwbcH788txYS6Doy1F1j,Step Back!,Step Back!,1nonly;SXMPRA,1nonly,"phonk,drift phonk,trap metal",2022,2022-09-02,69,1,NSF Productions LLC,Phonk,0.783,0.89,1,-5.995,1,0.2,0.185,0.00417,0.0969,0.437,127.996,4,150674
7KmbiagSkUbepU88x7NWjb,Scopin,Scopin,Kordhell,Kordhell,"phonk,drift phonk",2022,2022-04-08,60,1,Kordhell,Phonk,0.809,0.972,8,-1.653,1,0.0616,0.065,0.12,0.0311,0.641,98.013,4,101632
36jYuqoGDDlfZBst0p4JGy,Mehfooz,Mimmi,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2022,2022-09-02,40,0,Ritviz,Indie_Beats,0.453,0.643,1,-9.842,1,0.0913,0.0855,0.000621,0.0891,0.318,91.992,4,142201
5XAY3PGTV5bbBv5cd6cVQk,Divine Krishna,We for Love,Amaan Ali Bangash;Ayaan Ali Bangash;Malini Awasthi,Amaan Ali Bangash,"sufi,bhajan,bhojpuri pop",2022,2022-01-21,0,0,Affetto Recordings,Folklore,0.464,0.429,7,-8.611,0,0.0275,0.534,0.00852,0.0897,0.216,85.044,4,293500
2eQaRaRfo0QfXXm7rR2eBk,Duniya,Duniya,Salim–Sulaiman;Vijay Prakash,Salim–Sulaiman,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood",2022,2022-12-16,3,0,Merchant Records,Folklore,0.436,0.701,8,-6.618,1,0.133,0.0983,0.000126,0.108,0.274,130.128,4,294933
4BuKcv3m61D3feQaJVW4oF,Pukaar,Mimmi,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2022,2022-09-02,34,0,Ritviz,Indie_Beats,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,136751
144TS04R5kwzBqaM805g9E,Kahaani,Kahaani,Santanu Ghatak;Anirban Chowdhury,Santanu Ghatak,"indian indie,hindi indie",2022,2022-03-13,12,0,Sharaj Music,Folklore,0.56,0.358,3,-7.655,1,0.0307,0.848,0.0,0.105,0.205,127.906,4,243750
0iEdt7cayQ2XbicDeWFztj,Khwaab,Khwaab,Anumita Nadesan,Anumita Nadesan,"indian indie,hindi indie",2022,2022-02-04,52,0,Big Bang Records,Indie_Beats,0.676,0.376,2,-11.282,1,0.0351,0.887,0.000183,0.0853,0.226,113.948,4,178421
5SkBHaKVgdhTzKMnlgTsGJ,Pyar Diwana Hota Hai,Sanam - Pyar Diwana Hota Hai,Sanam,Sanam,"hindi pop,desi pop",2022,2022-05-05,40,0,Saregama India Ltd,Samui,0.743,0.739,11,-5.83,1,0.0987,0.544,6.03e-05,0.349,0.78,132.049,4,236976
7CFyJ2EPn3BLmnOIAo9Y5l,Babul Mora,Babul Mora,Prajakta Shukre,Prajakta Shukre,"bhajan,marathi pop",2022,2022-06-03,6,0,Strumm Entertainment Pvt. Ltd.,Folklore,0.531,0.741,7,-7.894,1,0.0362,0.09,0.00786,0.54,0.39,100.011,4,342600
7mLWNwcvwRdEviz6SfYp8A,GigaChad Theme - Phonk House Version,GigaChad Theme (Phonk House Version),g3ox_em,g3ox_em,"phonk,drift phonk",2022,2022-08-22,69,1,g3ox_em,Phonk,0.588,0.496,9,-5.947,1,0.0417,0.00166,0.936,0.186,0.582,128.001,4,146274
3PjbA0O5olhampPMdaB0V1,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,WORTH NOTHING (feat. Oliver Tree) [Fast & Furious: Drift Tape/Phonk Vol 1],TWISTED;Oliver Tree;Fast & Furious: The Fast Saga,TWISTED,"phonk,drift phonk",2022,2022-09-28,77,1,APG Inc – FF10,Phonk,0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,4,164629
5RAZtbW6hkkVG4cMGPO6f2,Gulaab,Zehen,Mitraz,Mitraz,"indian indie,hindi indie,desi pop,desi,hindi pop",2022,2022-11-18,55,0,Mitraz Records,Indie_Beats,0.839,0.471,7,-8.926,0,0.0394,0.375,0.000346,0.0853,0.563,104.003,4,169633
2oSnGQbI4tZxImmCs2c4PP,Nasamajh,Nasamajh,Aditya Rikhari,Aditya Rikhari,"hindi indie,indian indie,desi pop,hindi pop",2022,2022-07-28,56,0,CollabX Productions,Indie_Beats,0.638,0.515,9,-8.912,0,0.0645,0.28,5.02e-06,0.105,0.691,107.021,4,249538
0q5e5KtUOhYQujmhLP0pKd,Dooron Dooron,Dooron Dooron,Paresh Pahuja;Shiv Tandan;Meghdeep Bose,Paresh Pahuja,"indian indie,hindi indie",2022,2022-01-18,82,0,Paresh Pahuja,Indie_Beats,0.39,0.286,11,-10.182,1,0.0314,0.8,1.24e-05,0.141,0.344,189.633,3,215946
2QophXhN2Ls2URfoPmiviC,Kho Gaye,Mismatched: Season 2 (Soundtrack from the Netflix Series),Taaruk Raina;Mismatched - Cast,Taaruk Raina,"indian indie,hindi indie,desi pop,ghazal,hindi pop",2022,2022-09-30,68,0,Netflix Music,Indie_Beats,0.478,0.374,8,-11.627,0,0.0361,0.628,0.000736,0.0979,0.218,76.163,4,197763
764XnzLSpfB7VSMkKywfMB,Baaton Baaton Main,Baaton Baaton Main,Shashwat Sachdev;Anumita Nadesan,Shashwat Sachdev,"bollywood,hindi pop,desi pop,indian indie,hindi indie",2022,2022-08-29,39,0,Universal Music India Pvt Ltd.,Indie_Beats,0.656,0.381,9,-7.447,1,0.18,0.536,0.000184,0.356,0.462,164.949,4,234374
3wwLWFRLiReDf5AqgmAJwT,Heer Ranjha,Heer Ranjha,Rito Riba;Rajat Nagpal;Rana Sotal,Rito Riba,"indian indie,hindi indie,punjabi pop,hindi pop,bollywood,desi pop",2022,2022-10-18,67,0,PlayDMF,Indie_Beats,0.576,0.72,9,-3.842,1,0.0409,0.438,0.0,0.0814,0.6,140.031,4,223107
52lObaMpTZyYt2aACIkBmC,Woh Raat,Woh Raat,Shivoryx;Ronit Vinta,Shivoryx,"indian indie,hindi indie",2022,2022-05-04,47,0,Sony Music Entertainment India Pvt. Ltd.,Indie_Beats,0.516,0.419,1,-10.856,1,0.0275,0.816,0.223,0.0846,0.123,88.966,4,191460
322TxW77VZdX9gHynK5Xue,Aaj Na,Mimmi,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2022,2022-09-02,56,0,Ritviz,Indie_Beats,0.659,0.345,11,-8.464,1,0.107,0.106,0.0,0.107,0.338,84.761,4,193425
6oURWs2pULRYC9JAhLEaw8,Muskurahat,Muskurahat,Mitraz,Mitraz,"indian indie,hindi indie,desi pop,desi,hindi pop",2022,2022-06-27,57,0,Mitraz Records,Indie_Beats,0.681,0.667,8,-7.339,1,0.0345,0.0344,0.000187,0.0943,0.372,100.001,4,258716
4hGHgXcTOD8BzJKMz062ZN,Raaz Tera Mera,Raaz Tera Mera,Akanksha Sethi,Akanksha Sethi,"indian indie,hindi indie",2022,2022-06-02,0,0,Akanksha Sethi,Indie_Beats,0.307,0.254,0,-13.692,1,0.0265,0.845,6.08e-06,0.373,0.332,81.028,3,208500
72iyEnh9p6PoyJoEnAJDjO,DEMONS IN MY SOUL,DEMONS IN MY SOUL,SCXR SOUL;Sx1nxwy,SCXR SOUL,"phonk,drift phonk",2022,2022-09-23,64,1,SCXR SOUL,Phonk,0.765,0.428,2,-2.789,1,0.0492,0.0249,0.92,0.297,0.422,100.006,4,117637
1xSKxa1J5NHMQBX4wMZW2g,Meri Baaton Mein Tu,Meri Baaton Mein Tu,Anuv Jain,Anuv Jain,"indian indie,hindi indie,hindi pop",2022,2022-03-04,64,0,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),Indie_Beats,0.623,0.454,0,-9.813,1,0.0302,0.431,0.0,0.144,0.228,142.884,4,214000
31B7wLv4yvtjDoTTmbnxeE,Jungle,Jungle,Fred again..,Fred again..,"stutter house,house,edm",2022,2022-06-29,66,1,Atlantic Records UK,Phonk,0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,4,198805
2X0fOTMRb7flJlkk5Rz7Ji,"Mujhe Kaise, Pata Na Chala","Mujhe Kaise, Pata Na Chala",Papon;Meet Bros.,Papon,"bollywood,sufi,hindi pop,desi pop,desi",2022,2022-10-01,27,0,MB Music,Indie_Beats,0.299,0.402,7,-7.409,1,0.0528,0.765,0.0,0.418,0.294,74.291,4,317118
1t5zysJLU50ZKjPZJLWuAx,ビンクスの酒 - ～ロジャー海賊団ver.～,"ONE PIECE オリジナルサウンドトラック""WANOKUNI""",ロジャー海賊団,ロジャー海賊団,anime,2022,2022-03-16,57,0,avex pictures,YaNiMe,0.628,0.548,3,-11.384,1,0.0338,0.717,6.68e-05,0.172,0.777,111.993,4,199233
3379h7xHKY0t9ihq58mUOf,Sri Krishna Govind Hare Murari,Sri Krishna Govind Hare Murari,Armonian,Armonian,"devotional,bhajan",2023,2023-09-07,46,0,Armonian Records,Liked_Songs,0.462,0.439,9,-14.282,1,0.0335,0.682,0.0,0.095,0.257,81.986,4,223074
1kPoNSnxGFq5UZbGyNymsK,River,River,Anonymouz,Anonymouz,anime,2023,2023-01-17,53,0,Sony Music Labels Inc.,YaNiMe,0.485,0.778,7,-3.359,1,0.0338,0.035,0.0,0.32,0.469,88.053,4,197997
6A7sTvj68RJAVgTduJEQnA,Paradox,Paradox,Survive Said The Prophet,Survive Said The Prophet,"anime,j-rock",2023,2023-04-04,55,0,Sony Music Labels Inc.,YaNiMe,0.282,0.97,11,-4.511,0,0.0891,0.00989,0.0,0.447,0.135,98.887,4,241153
5VOPZfKO6Q03IAiVckyAvU,Raise,for you,Chilli Beans.,Chilli Beans.,"japanese indie,j-pop,j-rock",2023,2023-08-09,51,0,A.S.A.B,YaNiMe,0.418,0.855,2,-4.982,0,0.138,0.0325,0.0,0.33,0.45,118.886,4,214943
2xWa9kEA3s1vTresZTK1nX,Rutho Jo Tum ( Tum Prem Ho),Rutho Jo Tum (Tum Prem Ho),Mohit Lalwani;Bharat Kamal,Mohit Lalwani,"bhajan,devotional",2023,2023-07-20,55,0,ML Records,Liked_Songs,0.258,0.151,2,-13.556,1,0.0305,0.941,0.458,0.217,0.15,86.031,1,203743
6sQNYW4YycsO1c8uhZpdA2,Timi Nacha Na,Timi Nacha Na,Wangden Sherpa,Wangden Sherpa,,2023,2023-10-20,54,0,"Wangden Sherpa, under exclusive license to Garage Entertainment",Liked_Songs,0.848,0.516,1,-6.183,0,0.0413,0.808,0.000326,0.0933,0.6,103.011,4,179417
0IOasZouiW0Zr9osyXhFT0,Kho Gaya Kyun,Kho Gaya Kyun,Ronit Vinta,Ronit Vinta,"indian indie,hindi indie",2023,2023-02-21,29,0,Sony Music / Big Bang Records Pvt. Ltd.,Liked_Songs,0.302,0.232,1,-14.102,1,0.0336,0.708,0.0,0.0894,0.623,173.905,4,160229
2GqtfmjchEJtXPlaDMatHG,Andaaz-E-Karam,Andaaz-E-Karam,Zain Zohaib,Zain Zohaib,"qawwali,sufi,ghazal",2023,2023-09-18,43,0,Zain Zohaib,Liked_Songs,0.284,0.258,3,-7.058,0,0.0305,0.872,0.0,0.251,0.46,83.303,4,186598
6rGKXgJh12aYXNa7tJtQBY,Radhakrishna Naamawali Chant,Radhakrishna Naamawali Chant,Mohit Lalwani;Akanksha Bhandari;Bharat Kamal,Mohit Lalwani,"bhajan,devotional,indian indie,hindi indie",2023,2023-03-28,60,0,ML Records,Liked_Songs,0.691,0.531,4,-11.539,1,0.0316,0.751,0.0,0.173,0.358,110.014,1,500000
5Ld85m0tR7ipmpVT6vDXUV,Ae Mere Zohra Jabeen,The Veteran Actor Balraj Sahni,Manna Dey,Manna Dey,"bangla pop,ghazal,qawwali,bhajan",2023,2023-08-29,47,0,Saregama India Ltd,Old_Melodies,0.441,0.463,6,-11.476,0,0.0742,0.984,0.151,0.0993,0.514,79.582,3,235333
