artists,genres,count,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
DJ ORBITAL,"['brazilian funk', 'brazilian phonk', 'funk bruxaria', 'funk carioca', 'phonk']",3,62.0,0.743,0.8573333333333334,6.0,-4.222666666666666,0.3333333333333333,0.08923333333333333,0.20906666666666665,0.5435533333333333,0.145,0.353,130.011,4.0,151569.0
Priyansh Srivastava,"['hindi indie', 'indian indie']",3,55.0,0.46900000000000003,0.35366666666666663,2.3333333333333335,-10.378333333333334,1.0,0.0341,0.6169333333333333,0.0,0.15236666666666665,0.32966666666666666,140.612,3.3333333333333335,222282.33333333334
Ronit Vinta,"['hindi indie', 'indian indie']",3,42.666666666666664,0.38433333333333336,0.3343333333333333,2.0,-12.715666666666666,1.0,0.034133333333333335,0.722,0.07712333333333334,0.10233333333333333,0.31066666666666665,124.56433333333332,4.0,188203.66666666666
Mukesh,"['bangla pop', 'ghazal', 'tamil dance']",3,55.666666666666664,0.5273333333333333,0.36400000000000005,4.666666666666667,-11.531333333333334,1.0,0.03763333333333333,0.8083333333333332,3.6e-07,0.413,0.6033333333333334,101.22766666666666,3.6666666666666665,259617.33333333334
DYGO,"['brazilian phonk', 'phonk']",3,69.33333333333333,0.6956666666666665,0.8956666666666667,3.0,-1.7953333333333334,0.6666666666666666,0.08566666666666667,0.010866666666666669,0.89,0.25133333333333335,0.2343333333333333,116.70600000000002,4.0,97636.0
Nikhita Gandhi,"['bollywood', 'desi', 'desi pop', 'ghazal', 'hindi indie', 'hindi pop', 'indian indie', 'punjabi hip hop', 'punjabi pop']",3,31.666666666666668,0.6086666666666667,0.37579999999999997,4.666666666666667,-10.359666666666667,1.0,0.03936666666666667,0.6666666666666666,3.21e-05,0.21133333333333335,0.257,133.88633333333334,3.3333333333333335,221428.66666666666
Taaruk Raina,"['desi pop', 'ghazal', 'hindi indie', 'hindi pop', 'indian indie']",3,54.0,0.5,0.49133333333333334,8.0,-10.718666666666666,0.0,0.04343333333333333,0.7086666666666667,0.0003910666666666667,0.12263333333333333,0.3416666666666666,113.59566666666666,4.0,180081.66666666666
Deepson Putuwar,[],3,18.0,0.3746666666666667,0.217,7.0,-13.046666666666667,1.0,0.031566666666666666,0.7886666666666667,0.5006666666666667,0.13903333333333331,0.25266666666666665,115.54366666666665,3.0,131424.0
Rito Riba,"['bollywood', 'desi hip hop', 'desi pop', 'hindi indie', 'hindi pop', 'indian indie', 'punjabi pop']",3,63.0,0.5853333333333333,0.5543333333333333,6.666666666666667,-6.888333333333333,0.6666666666666666,0.03663333333333333,0.616,0.0,0.13003333333333333,0.474,139.21233333333336,3.6666666666666665,224380.66666666666
Religious India,"['bhajan', 'devotional']",3,62.333333333333336,0.7766666666666667,0.3746666666666667,4.0,-12.642666666666665,1.0,0.029833333333333333,0.767,0.0007882666666666666,0.09066666666666667,0.515,125.64233333333334,2.3333333333333335,498423.3333333333
Yb Wasg'ood,"['brazilian funk', 'brazilian phonk', 'brega funk', 'funk', 'phonk']",3,70.66666666666667,0.7116666666666666,0.9093333333333332,3.6666666666666665,-1.1256666666666668,0.0,0.0582,0.08740999999999999,0.6262666666666666,0.4503333333333333,0.4123333333333333,118.66666666666667,4.0,104926.33333333333
Armonian,"['bhajan', 'devotional']",3,43.0,0.4683333333333333,0.4223333333333334,6.333333333333333,-13.195666666666668,1.0,0.03573333333333333,0.6813333333333333,0.33699999999999997,0.103,0.327,127.33699999999999,4.0,234716.33333333334
Arijit Singh,"['bangla pop', 'bollywood', 'desi', 'desi pop', 'ghazal', 'gujarati garba', 'gujarati pop', 'hindi indie', 'hindi pop', 'indian indie']",3,71.0,0.4343333333333333,0.4283333333333333,5.666666666666667,-8.692,1.0,0.035366666666666664,0.734,0.0004793333333333333,0.12303333333333333,0.302,119.495,3.6666666666666665,272981.3333333333
UdieNnx,"['brazilian phonk', 'drift phonk', 'phonk']",3,72.0,0.47500000000000003,0.541,8.333333333333334,-9.541333333333332,0.3333333333333333,0.033800000000000004,0.21673333333333333,0.8653333333333334,0.16533333333333333,0.14786666666666667,116.58733333333333,4.333333333333333,100059.0
WAA,"['brazilian phonk', 'phonk']",3,75.33333333333333,0.7063333333333333,0.9423333333333334,1.3333333333333333,-1.4943333333333335,1.0,0.14266666666666666,0.0008869999999999999,0.06763333333333334,0.09886666666666666,0.44700000000000006,100.83266666666667,4.0,101738.33333333333
Amitabh Bhattacharya,"['bangla pop', 'bhajan', 'bollywood', 'desi', 'ghazal', 'gujarati garba', 'hindi indie', 'hindi pop', 'indian indie', 'sufi']",3,67.33333333333333,0.5463333333333333,0.4383333333333333,6.666666666666667,-9.196,1.0,0.0451,0.7583333333333333,0.0020519999999999996,0.19213333333333335,0.527,108.786,3.6666666666666665,235087.33333333334
Sayeed Quadri,"['bollywood', 'desi', 'ghazal', 'hindi pop', 'sufi']",3,71.33333333333333,0.502,0.618,6.666666666666667,-6.903,0.6666666666666666,0.05453333333333333,0.5933333333333334,2.996e-05,0.11566666666666665,0.5280333333333332,89.68233333333335,4.0,302084.3333333333
SXID,"['brazilian phonk', 'phonk']",3,72.66666666666667,0.6493333333333333,0.8296666666666667,4.666666666666667,-1.9403333333333332,1.0,0.048999999999999995,0.16936666666666667,0.11463400000000001,0.19623333333333334,0.10813333333333335,112.57733333333333,4.0,106547.66666666667
slxughter,"['brazilian phonk', 'phonk']",3,81.33333333333333,0.6816666666666666,0.871,4.333333333333333,-1.9743333333333333,1.0,0.0464,0.2456666666666667,0.3116897,0.14966666666666667,0.5640000000000001,110.242,4.0,108026.33333333333
King,"['desi hip hop', 'desi pop', 'hindi hip hop', 'hindi indie', 'hindi pop']",3,68.0,0.7196666666666666,0.684,8.666666666666666,-6.133333333333334,0.6666666666666666,0.0579,0.41033333333333327,0.0013266666666666667,0.13116666666666665,0.326,97.96533333333333,4.0,230227.33333333334
Javed Ali,"['bollywood', 'desi', 'desi pop', 'ghazal', 'hindi pop', 'kollywood', 'qawwali', 'sufi', 'tamil pop']",3,48.666666666666664,0.5686666666666667,0.6933333333333334,2.3333333333333335,-7.856000000000001,0.6666666666666666,0.07553333333333334,0.6183333333333333,0.0,0.1779666666666667,0.4503333333333333,107.67533333333334,3.6666666666666665,283344.6666666667
KREZUS,"['brazilian phonk', 'funk', 'phonk', 'rally house']",3,64.66666666666667,0.7883333333333334,0.8146666666666667,5.0,-3.526,0.3333333333333333,0.06643333333333333,0.2511,0.5182666666666668,0.1781,0.614,124.29333333333334,4.0,105468.66666666667
Kabir Cafe,"['bhajan', 'bollywood', 'desi', 'devotional', 'gujarati garba', 'gujarati pop', 'hindi indie', 'hindi pop', 'indian indie', 'sufi']",3,17.333333333333332,0.7639999999999999,0.6483333333333333,8.333333333333334,-6.107666666666667,1.0,0.0792,0.5223333333333334,1.06e-06,0.13166666666666668,0.547,100.31733333333334,3.0,290947.6666666667
Jonita Gandhi,"['bollywood', 'desi', 'gujarati garba', 'hindi indie', 'hindi pop', 'indian indie', 'kollywood', 'qawwali', 'sufi', 'tamil indie', 'tamil pop']",3,32.666666666666664,0.5296666666666666,0.5990000000000001,2.3333333333333335,-7.135666666666666,0.6666666666666666,0.0863,0.34650000000000003,0.00016033333333333332,0.16366666666666665,0.4243333333333334,135.29033333333334,3.6666666666666665,216450.0
Hansika Pareek,"['hindi indie', 'indian indie']",3,53.666666666666664,0.5733333333333334,0.365,3.3333333333333335,-10.415666666666667,1.0,0.037200000000000004,0.8773333333333334,1.39e-06,0.0906,0.385,98.81733333333334,3.0,174060.33333333334
HAYLA,"['dubstep', 'edm', 'future bass', 'house', 'melodic bass', 'melodic house', 'progressive house', 'tech house']",3,62.0,0.5446666666666666,0.7243333333333334,8.333333333333334,-5.381666666666667,0.0,0.053733333333333334,0.07513333333333333,0.00017433333333333333,0.317,0.14303333333333332,132.706,4.0,211031.33333333334
cape,"['brazilian phonk', 'funk', 'phonk']",3,67.0,0.6343333333333333,0.8586666666666667,3.0,-2.234666666666667,0.6666666666666666,0.06623333333333334,0.13376666666666667,1.7003333333333334e-05,0.154,0.597,112.666,4.0,107134.33333333333
fennecxx,"['brazilian phonk', 'phonk']",2,67.5,0.638,0.9255,8.0,-1.8305,0.0,0.12915,0.012549999999999999,0.0338,0.5195,0.4325,130.0775,4.0,96923.0
ayv1o,['phonk'],2,71.0,0.905,0.49550000000000005,5.5,-9.988,0.5,0.4285,0.00199,7e-06,0.09885,0.6100000000000001,161.809,4.0,93684.0
bxkq,"['brazilian phonk', 'phonk']",2,73.5,0.617,0.8180000000000001,5.0,-1.2845,0.0,0.02785,0.0533,4.63e-06,0.307,0.271,106.1255,4.0,130450.5
camoufly,"['bassline', 'rally house', 'stutter house', 'uk garage']",2,54.0,0.6855,0.909,2.0,-5.772,0.5,0.368,0.01865,0.01833,0.08215,0.2615,106.5805,4.0,202585.5
Amaan Ali Bangash,"['bhajan', 'bhojpuri pop', 'desi hip hop', 'devotional', 'hardcore hip hop', 'hindi hip hop', 'sufi']",2,17.5,0.547,0.5305,4.5,-7.8255,0.5,0.18875,0.35350000000000004,0.0042749,0.092,0.512,101.792,4.0,258690.5
Amarabha Banerjee,"['hindi pop', 'malayalam pop', 'mollywood', 'sufi']",2,1.5,0.484,0.5005,5.5,-9.483,1.0,0.05545,0.756,8.5e-06,0.119,0.36050000000000004,119.01050000000001,3.5,274818.5
Ambi Subramaniam,"['bangla pop', 'bhajan', 'bollywood', 'ghazal', 'hindi indie', 'indian indie', 'maloya']",2,11.0,0.587,0.6910000000000001,4.5,-8.2995,0.5,0.1545,0.4305,0.01240147,0.08099999999999999,0.8414999999999999,149.94299999999998,3.5,311929.0
Amit Kumar,"['bhangra', 'bollywood', 'desi', 'desi pop', 'ghazal', 'haryanvi pop', 'hindi pop', 'punjabi pop']",2,66.5,0.6234999999999999,0.507,5.5,-9.909500000000001,0.5,0.0643,0.45146000000000003,0.0012281,0.209,0.36450000000000005,135.32850000000002,3.5,256119.5
Hari & Sukhmani,"['desi', 'ghazal', 'hindi indie', 'indian indie', 'qawwali', 'sufi']",2,33.0,0.445,0.3185,1.0,-13.903500000000001,1.0,0.0701,0.531,0.00013715,0.07255,0.3645,122.2685,4.0,263409.0
Himonshu Parikh,"['hindi indie', 'indian indie']",2,49.5,0.6055,0.458,1.0,-11.2575,1.0,0.03135,0.7969999999999999,0.0604,0.12015,0.2205,99.5205,4.0,185183.0
HXVSAGE,"['brazilian phonk', 'drift phonk', 'phonk']",2,70.0,0.5225,0.5625,9.0,-10.065,0.5,0.03565,0.18860000000000002,0.863,0.14250000000000002,0.177,117.331,4.5,103129.5
Hadiqa Kiani,"['bollywood', 'desi', 'ghazal', 'hindi pop', 'qawwali', 'sufi']",2,63.5,0.5660000000000001,0.6145,2.5,-8.1405,0.5,0.08535000000000001,0.7164999999999999,0.01535715,0.1745,0.575,96.975,4.0,312993.5
Hanita Bhambri,"['hindi indie', 'indian indie']",2,50.0,0.898,0.435,6.0,-8.834,1.0,0.0489,0.555,0.0,0.139,0.836,115.034,4.0,154434.0
Kaavish,"['desi', 'ghazal', 'hindi indie', 'indian indie', 'qawwali', 'sufi', 'tropical house']",2,50.0,0.4565,0.459,7.0,-9.321,1.0,0.0376,0.6975,2.565e-05,0.1095,0.3325,114.096,4.0,272214.0
Kala Ramnath,"['bangla pop', 'celtic', 'ghazal', 'traditional folk']",2,27.0,0.6725,0.5185,2.0,-9.772,0.5,0.0435,0.7985,0.21400000000000002,0.0977,0.356,111.5015,2.5,375346.0
KHAOS,"['brazilian phonk', 'funk', 'phonk']",2,74.5,0.577,0.928,5.0,-4.9365000000000006,0.0,0.0503,0.00465,0.029949999999999997,0.233,0.579,124.8295,4.0,93193.5
KINGXND,"['brazilian phonk', 'funk', 'phonk']",2,70.5,0.8494999999999999,0.9339999999999999,4.0,-0.264,0.0,0.05790000000000001,0.1295,0.045739999999999996,0.20800000000000002,0.788,122.85050000000001,4.0,127836.0
Jyoti Nooran,"['bhangra', 'bollywood', 'desi', 'desi pop', 'hindi pop', 'punjabi pop', 'qawwali', 'sufi']",2,67.0,0.721,0.8215,5.0,-6.415,0.5,0.0722,0.0042245,2.86e-05,0.1027,0.5115,129.982,4.0,294585.0
Kishore Kumar,"['bangla pop', 'bhajan', 'bollywood', 'ghazal', 'hindi pop', 'marathi pop']",2,64.0,0.442,0.43200000000000005,1.0,-10.016,0.5,0.0353,0.724,0.002004645,0.11699999999999999,0.622,113.954,3.5,272719.5
Kaushiki Chakraborty,"['bangla pop', 'bhajan', 'bollywood', 'ghazal', 'maloya']",2,16.0,0.6685,0.6255,3.5,-8.7335,1.0,0.10595,0.414,1.47e-06,0.08499999999999999,0.475,148.422,3.0,327296.5
Kanishk Seth,"['bollywood', 'desi', 'ghazal', 'hindi indie', 'hindi pop', 'indian indie', 'sufi']",2,38.5,0.6054999999999999,0.667,6.0,-8.5145,1.0,0.03515,0.3165,0.031595,0.11130000000000001,0.3305,134.997,4.0,245773.0
KS Abhishek,"['bangla pop', 'hindi indie', 'indian indie']",2,0.0,0.7775,0.2895,11.0,-11.6465,0.5,0.325,0.5695,4.3e-06,0.464,0.887,145.9445,4.0,136017.0
John Bis.T,"['brazilian phonk', 'funk', 'phonk']",2,70.5,0.7115,0.839,3.0,-5.178,0.0,0.039150000000000004,0.07385,0.4095,0.1485,0.3535,114.05199999999999,4.0,106126.5
Jasleen Royal,"['bollywood', 'desi', 'desi hip hop', 'desi pop', 'gujarati pop', 'hindi hip hop', 'hindi indie', 'hindi pop', 'indian indie']",2,46.5,0.698,0.4705,0.5,-11.3265,1.0,0.0386,0.681,0.07845,0.10535,0.4145,120.997,4.0,206052.5
JVKE,['j-pop'],2,70.0,0.3775,0.511,7.5,-5.5145,1.0,0.04635,0.6145,0.0003825,0.11785,0.3215,111.3555,4.0,139654.0
JXNDRO,"['brazilian phonk', 'funk', 'phonk']",2,73.0,0.5315000000000001,0.973,1.0,-1.2225,0.5,0.052750000000000005,0.02015,1.0005e-05,0.178,0.6325000000000001,123.0465,4.0,98040.5
INNXCENCE,"['brazilian phonk', 'phonk']",2,69.0,0.6665000000000001,0.8885000000000001,6.0,-2.5214999999999996,0.0,0.04625,0.185,0.0003112,0.21649999999999997,0.6445,122.92949999999999,4.0,121469.0
Indie Routes,"['bhajan', 'hindi indie', 'indian indie', 'sufi', 'tollywood']",2,13.5,0.5589999999999999,0.41200000000000003,3.5,-9.6785,1.0,0.04705,0.7225,0.0005133500000000001,0.11549999999999999,0.762,136.8715,3.5,281024.0
Anurag Saikia,"['bollywood', 'desi', 'ghazal', 'hindi indie', 'hindi pop', 'indian indie']",2,35.0,0.5055000000000001,0.5625,4.5,-8.39,0.5,0.042050000000000004,0.46599999999999997,0.0007299,0.0993,0.3075,151.0605,4.5,245820.5
Anirudh Ravichander,"['devotional', 'kollywood', 'tamil dance', 'tamil hip hop', 'tamil pop', 'telugu pop', 'tollywood']",2,65.5,0.593,0.726,10.0,-7.374499999999999,0.5,0.0858,0.2189,0.456000775,0.1789,0.5095000000000001,116.139,3.5,156691.0
Anubha Bajaj,"['hindi indie', 'indian indie']",2,60.5,0.673,0.4065,4.0,-10.422,1.0,0.034949999999999995,0.5640000000000001,0.0001235,0.1815,0.7264999999999999,141.0275,4.0,146219.0
Twin Strings,"['hindi indie', 'indian indie']",2,20.5,0.5755,0.47,8.0,-9.627,0.5,0.02765,0.6385000000000001,0.0001951,0.286,0.20850000000000002,130.393,3.5,216526.5
Txmy,[],2,65.5,0.3265,0.36,3.0,-14.493,0.0,0.032299999999999995,0.39799999999999996,0.882,0.266,0.17365,121.286,3.5,126788.5
Zain Zohaib,"['ghazal', 'qawwali', 'sufi']",2,60.0,0.397,0.3685,3.0,-8.032499999999999,0.5,0.05865,0.5605,0.0,0.1723,0.43000000000000005,134.801,4.0,232536.0
When Chai Met Toast,"['hindi indie', 'indian indie']",2,36.0,0.493,0.6765,1.0,-6.15,0.5,0.02905,0.1725,0.01565053,0.09505,0.5409999999999999,100.0915,3.5,236035.5
elysian.,"['brazilian phonk', 'phonk']",2,71.5,0.664,0.8734999999999999,9.0,-2.9445,1.0,0.0337,0.0011325,0.827,0.0995,0.5925,113.48,4.0,77980.0
Seedhe Maut,"['bhajan', 'bhojpuri pop', 'desi hip hop', 'devotional', 'hardcore hip hop', 'hindi hip hop', 'hindi indie', 'hindi pop', 'indian indie', 'sufi']",2,40.0,0.5455,0.5660000000000001,1.5,-8.434,1.0,0.2057,0.087725,0.0150149,0.10515,0.69,97.358,4.0,204125.5
Satinder Sartaaj,"['bhangra', 'bollywood', 'desi', 'desi pop', 'hindi pop', 'punjabi pop', 'sufi']",2,71.0,0.7150000000000001,0.635,6.0,-8.8035,0.5,0.0816,0.43499999999999994,4.67e-06,0.1515,0.5589999999999999,111.893,4.0,261294.5
Sanjith Hegde,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie', 'kannada pop', 'malayalam hip hop', 'malayalam pop', 'mollywood', 'sandalwood']",2,61.5,0.796,0.5965,2.0,-8.045,1.0,0.1445,0.38249999999999995,2.9795000000000002e-05,0.343,0.6325000000000001,106.006,4.0,216891.5
Santhosh Narayanan,"['kollywood', 'tamil dance', 'tamil hip hop', 'tamil pop', 'tollywood']",2,59.0,0.6705,0.481,6.0,-6.091,0.5,0.0737,0.508,0.01600064,0.22265,0.4575,117.835,3.5,239435.0
Sanah Moidutty,"['desi pop', 'ghazal', 'hindi pop', 'indian indie', 'malayalam pop']",2,45.5,0.5485,0.5085,4.5,-8.1425,1.0,0.0438,0.511,2.4e-06,0.1053,0.5960000000000001,142.3615,3.5,195133.5
DJ DUDA,"['brazilian phonk', 'funk', 'hypertechno', 'phonk']",2,68.0,0.6385000000000001,0.9159999999999999,6.0,-0.5945,0.0,0.0661,0.1052,2.215e-05,0.2275,0.475,119.6035,4.0,96022.0
DJ FKU,"['brazilian phonk', 'phonk']",2,62.5,0.5335000000000001,0.9624999999999999,6.5,-1.543,0.5,0.1049,0.134,0.0,0.3165,0.7110000000000001,134.764,4.0,94994.5
Polaris,"['brazilian phonk', 'phonk']",2,66.5,0.736,0.867,10.0,-2.8025,1.0,0.24,0.2286,0.251,0.11155000000000001,0.2625,138.483,4.5,136100.0
Pratsofficial,"['hindi indie', 'indian indie']",2,21.0,0.5635,0.35850000000000004,10.0,-10.6615,1.0,0.027299999999999998,0.7885,0.00401145,0.1085,0.266,104.852,4.0,207999.5
DJ V12,"['brazilian phonk', 'phonk']",2,76.5,0.6695,0.761,4.5,-0.8145,1.0,0.0404,0.245,0.13390100000000002,0.10735,0.11274999999999999,103.836,4.0,114591.0
DJ VYZ,"['brazilian funk', 'brazilian phonk', 'funk', 'funk bruxaria', 'funk carioca', 'phonk']",2,69.5,0.744,0.45100000000000007,6.5,-13.0775,0.5,0.14975,0.30626,0.437844,0.1265,0.4075,115.4985,4.0,127032.0
Rezcaze,"['brazilian phonk', 'funk', 'phonk']",2,70.5,0.8494999999999999,0.9339999999999999,4.0,-0.264,0.0,0.05790000000000001,0.1295,0.045739999999999996,0.20800000000000002,0.788,122.85050000000001,4.0,127836.0
Rakhim,['phonk'],2,71.0,0.905,0.49550000000000005,5.5,-9.988,0.5,0.4285,0.00199,7e-06,0.09885,0.6100000000000001,161.809,4.0,93684.0
R3HAB,"['big room', 'edm', 'electronica', 'eurodance', 'europop', 'progressive house', 'slap house']",2,54.0,0.6685,0.9005,5.0,-4.464,0.5,0.089,0.24312,0.036305000000000004,0.0778,0.3745,127.464,4.0,158583.0
Ricky Kej,"['bangla pop', 'ghazal', 'kannada pop', 'sandalwood']",2,21.0,0.5985,0.5955,4.0,-9.311,1.0,0.044,0.2653,0.031,0.17200000000000001,0.3455,150.9875,3.5,271208.0
Rishab Rikhiram Sharma,"['bhajan', 'devotional']",2,61.5,0.5175000000000001,0.5225,2.0,-10.358,0.5,0.0324,0.669,0.057,0.1011,0.28600000000000003,116.8175,3.5,311535.5
Rochak Kohli,"['bollywood', 'desi pop', 'hindi pop', 'punjabi hip hop', 'punjabi pop']",2,46.5,0.665,0.6779999999999999,3.0,-6.045,0.5,0.0445,0.461,3.325e-05,0.3175,0.3625,116.783,4.5,215918.5
NAOMI,"['brazilian phonk', 'phonk']",2,64.5,0.7215,0.8815,10.0,-0.10400000000000001,1.0,0.0296,0.000846,0.5660000000000001,0.1275,0.931,108.975,4.0,106354.5
NXGHT!,"['brazilian funk', 'brazilian phonk', 'brega funk', 'funk', 'funk de bh', 'phonk']",2,70.5,0.7955,0.9764999999999999,11.0,-1.1325000000000003,0.0,0.0524,0.4365,0.46399999999999997,0.2425,0.34704999999999997,121.03800000000001,4.0,91107.0
Mxng0,"['brazilian phonk', 'phonk']",2,68.5,0.6625,0.9470000000000001,4.0,-1.494,0.5,0.10930000000000001,0.006750000000000001,0.9245000000000001,0.2715,0.2465,120.09700000000001,4.0,98181.5
NAALAYAK,"['hindi indie', 'hindi pop', 'indian indie']",2,54.5,0.509,0.534,4.0,-8.679,1.0,0.05545,0.5469999999999999,0.0042241399999999995,0.12145,0.4675,136.18200000000002,4.0,183294.5
Mismatched - Cast,"['desi hip hop', 'desi pop', 'ghazal', 'hindi hip hop', 'hindi indie', 'hindi pop', 'indian indie', 'tamil hip hop', 'tamil indie']",2,58.5,0.4225,0.446,9.5,-10.7865,0.5,0.25005,0.721,0.035868,0.12895,0.374,87.2015,4.0,184081.5
Namita Choudhary,"['ghazal', 'hindi indie', 'indian indie', 'sufi']",2,46.5,0.5675,0.3405,4.0,-9.6425,1.0,0.03975,0.885,0.0,0.08545,0.21949999999999997,115.1435,4.0,208472.0
Dj B7 o Piranhão,"['brazilian phonk', 'funk', 'phonk']",2,71.5,0.824,0.9644999999999999,4.0,2.124,0.0,0.0573,0.1595,0.0006695,0.27049999999999996,0.8825000000000001,120.0915,4.0,115199.5
Deepak Rathore,"['desi pop', 'hindi indie', 'indian indie']",2,49.5,0.596,0.3135,6.5,-11.95,1.0,0.04025,0.866,9.9e-07,0.11599999999999999,0.38949999999999996,113.98499999999999,3.5,252746.5
DRAWMEDEATH,"['brazilian phonk', 'phonk']",2,64.5,0.7215,0.8815,10.0,-0.10400000000000001,1.0,0.0296,0.000846,0.5660000000000001,0.1275,0.931,108.975,4.0,106354.5
Navjot Ahuja,"['hindi indie', 'indian indie']",2,71.5,0.626,0.3635,4.0,-9.366,1.0,0.030600000000000002,0.5855,0.0001508,0.10339999999999999,0.195,115.0085,3.5,268638.0
Nila Raj,"['malayalam hip hop', 'malayalam pop', 'mollywood', 'tollywood']",2,63.0,0.469,0.31,8.0,-9.501,1.0,0.0272,0.927,0.0085,0.106,0.208,104.941,4.0,244571.0
Naani,"['bangla pop', 'hindi indie', 'indian indie']",2,0.0,0.7775,0.2895,11.0,-11.6465,0.5,0.325,0.5695,4.3e-06,0.464,0.887,145.9445,4.0,136017.0
Silo,"['brazilian funk', 'brazilian phonk', 'brega funk', 'funk', 'funk bruxaria', 'funk carioca', 'phonk']",2,67.5,0.6855,0.945,8.0,-2.1805000000000003,0.0,0.10415,0.0561,9.45e-06,0.2915,0.554,148.2065,4.0,129682.5
The Yellow Diary,"['bollywood', 'desi', 'hindi indie', 'hindi pop', 'indian indie']",2,52.0,0.6839999999999999,0.438,3.0,-10.0665,1.0,0.0409,0.7125,0.0125226,0.10135,0.5854999999999999,93.501,4.0,204782.5
Tochi Raina,"['bollywood', 'desi', 'gujarati garba', 'gujarati pop', 'hindi pop', 'kannada pop', 'lo-fi', 'marathi pop', 'sufi']",2,70.0,0.471,0.389,4.5,-10.1955,1.0,0.05205,0.8514999999999999,0.0027467499999999996,0.126,0.37250000000000005,135.1305,4.0,170959.5
Token,"['bhangra', 'bollywood', 'desi', 'desi pop', 'hindi pop', 'punjabi pop']",2,56.0,0.632,0.86,9.5,-4.585,0.5,0.157,0.0741,0.0,0.10525,0.5740000000000001,138.0,4.0,218078.0
Tanishka Bahl,"['desi pop', 'hindi indie', 'hindi pop', 'indian indie']",2,65.0,0.45,0.279,2.0,-13.7855,0.5,0.13365,0.896,1.3e-06,0.14049999999999999,0.3725,154.961,3.5,237367.5
TWXNY,"['brazilian phonk', 'phonk']",2,69.0,0.6665000000000001,0.8885000000000001,6.0,-2.5214999999999996,0.0,0.04625,0.185,0.0003112,0.21649999999999997,0.6445,122.92949999999999,4.0,121469.0
Swaroop Khan,"['bollywood', 'desi', 'gujarati garba', 'hindi pop', 'kollywood', 'qawwali', 'sufi', 'tamil pop']",2,8.5,0.40449999999999997,0.6655,1.5,-8.562,0.5,0.1182,0.38625,0.0105825,0.2985,0.4245,170.006,3.5,274929.0
Swoopna Suman,[],2,53.0,0.4135,0.3435,4.5,-11.663,1.0,0.040749999999999995,0.8365,2.9499999999999997e-06,0.1235,0.28400000000000003,171.3785,3.0,293934.5
Bibi Babydoll,"['brazilian phonk', 'phonk']",2,69.5,0.665,0.9075,7.0,-3.7815000000000003,1.0,0.0464,0.13905,0.038051055,0.2355,0.43645,132.554,4.0,110130.0
Bickram Ghosh,"['bangla pop', 'celtic', 'ghazal', 'traditional folk']",2,27.0,0.6725,0.5185,2.0,-9.772,0.5,0.0435,0.7985,0.21400000000000002,0.0977,0.356,111.5015,2.5,375346.0
S4nri0,"['brazilian phonk', 'phonk']",2,61.5,0.6415,0.6655,3.5,-8.227,1.0,0.07955000000000001,0.35631999999999997,0.5189999999999999,0.178,0.679,119.69649999999999,4.0,99730.5
SASORIIXPP,"['brazilian phonk', 'funk', 'phonk']",2,73.0,0.8175,0.7244999999999999,6.5,-1.4975,0.5,0.18745,0.1775,0.0041995,0.25245,0.538,102.01650000000001,4.0,92423.0
SXMPRA,"['drift phonk', 'phonk', 'trap metal']",2,68.0,0.765,0.8455,1.5,-5.9105,1.0,0.267,0.10685,0.00209985,0.26895,0.572,147.5365,4.0,150067.5
Saaheal,"['desi pop', 'hindi indie', 'hindi pop', 'indian indie']",2,76.5,0.502,0.36050000000000004,2.0,-9.882,0.5,0.1328,0.9115,2.46e-06,0.12595,0.401,170.123,3.0,206867.5
SNXP,"['brazilian phonk', 'funk', 'phonk']",2,46.5,0.5295000000000001,0.9704999999999999,3.0,0.1895,0.5,0.193,0.446,0.0155,0.203,0.3475,112.56049999999999,4.0,100901.5
SUNJI,"['brazilian phonk', 'funk', 'phonk']",2,67.5,0.7344999999999999,0.858,2.0,-1.9975,0.5,0.07715,0.23472,0.025201035,0.1863,0.9195,93.9645,4.0,81317.0
DJ ALEX,"['brazilian phonk', 'phonk']",2,67.5,0.638,0.9255,8.0,-1.8305,0.0,0.12915,0.012549999999999999,0.0338,0.5195,0.4325,130.0775,4.0,96923.0
DJ CEREJASS,"['brazilian phonk', 'funk', 'phonk']",2,60.5,0.794,0.673,2.5,-2.023,0.5,0.188,0.531,0.34085,0.12,0.4615,143.005,3.5,98611.0
Salil Chowdhury,"['bangla pop', 'bhajan', 'ghazal', 'qawwali', 'tamil dance']",2,63.0,0.4395,0.5225,2.5,-6.939,1.0,0.035750000000000004,0.856,3.1e-06,0.322,0.5045,94.743,4.0,273299.5
Sai Smriti,"['kollywood', 'tamil dance', 'tamil hip hop', 'tamil indie', 'tamil pop']",2,72.5,0.764,0.649,6.5,-7.3919999999999995,0.5,0.1076,0.345,0.00056,0.136,0.6970000000000001,109.018,4.0,211755.0
Prateeksha Srivastava,"['bhajan', 'desi pop', 'devotional', 'hindi indie', 'hindi pop', 'indian indie']",2,35.5,0.6679999999999999,0.6975,4.0,-6.1145,0.0,0.053099999999999994,0.16649999999999998,0.0,0.159,0.7065,130.394,3.5,161238.0
