artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,count
Mustafa Zahid,0.459,0.563,9.0,-6.369,0.0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,4.0,348280.0,76.0,1
NCTS,0.632,0.75,1.0,-2.219,0.0,0.0297,0.0894,0.0839,0.182,0.333,129.945,4.0,99692.0,75.0,1
NEAR DEATH,0.641,0.869,9.0,-2.533,1.0,0.0627,0.0826,0.899,0.328,0.619,178.209,4.0,92216.0,60.0,1
NOTION,0.62,0.843,6.0,-5.321,0.0,0.0844,0.0062,4.63e-06,0.55,0.237,137.812,4.0,233229.0,87.0,1
NTPV,0.531,0.513,2.0,-14.406,1.0,0.0331,0.0881,0.621,0.177,0.206,105.003,4.0,128047.0,65.0,1
NVRVYN,0.704,0.721,5.0,-1.982,1.0,0.0942,0.531,9.82e-06,0.351,0.314,155.58,4.0,164486.0,52.0,1
NXCLYPSE,0.576,0.997,8.0,-2.167,1.0,0.105,0.000957,1.3e-05,0.246,0.64,129.971,4.0,84923.0,56.0,1
DJ eu4oria,0.521,0.863,5.0,-1.815,1.0,0.0369,0.491,1.15e-06,0.284,0.157,86.252,4.0,152947.0,78.0,1
Osman Mir,0.71,0.783,10.0,-6.739,1.0,0.075,0.269,3.31e-05,0.0842,0.624,112.503,3.0,256399.0,32.0,1
PINNOCIO,0.677,0.588,10.0,-11.611,0.0,0.0693,0.264,0.0,0.135,0.425,139.934,4.0,180000.0,40.0,1
PRIYA,0.813,0.445,2.0,-10.422,0.0,0.0596,0.2,0.0,0.127,0.63,127.965,5.0,278726.0,61.0,1
PRXSXNT FXTURE,0.718,0.87,2.0,-6.227,1.0,0.0447,0.000178,0.234,0.0869,0.129,118.937,4.0,124033.0,54.0,1
PXLWYSE,0.575,0.882,11.0,-3.948,1.0,0.0317,0.000465,0.71,0.11,0.758,129.977,4.0,83755.0,71.0,1
Paal Dabba,0.698,0.631,10.0,-8.706,0.0,0.0522,0.356,0.0,0.16,0.515,129.987,4.0,240107.0,76.0,1
Palak Muchhal,0.377,0.65,6.0,-10.622,1.0,0.0829,0.079,0.0,0.143,0.301,92.997,4.0,331089.0,32.0,1
Pandit Ajoy Chakrabarty,0.287,0.762,0.0,-7.121,1.0,0.0874,0.392,0.0,0.287,0.262,73.054,4.0,158476.0,42.0,1
Ofenbach,0.581,0.946,1.0,-8.027,1.0,0.0441,0.00192,0.663,0.0622,0.101,130.056,4.0,173571.0,34.0,1
Ogryzek,0.331,0.765,1.0,-6.789,1.0,0.0298,0.000421,0.879,0.109,0.0923,171.455,4.0,149522.0,76.0,1
Oliveira Mc 011,0.669,0.808,8.0,-4.567,0.0,0.0458,0.357,0.466,0.116,0.455,130.144,4.0,73259.0,63.0,1
Oliver Tree,0.604,0.601,2.0,-7.887,0.0,0.0628,0.15,0.000579,0.168,0.156,139.88,4.0,164629.0,77.0,1
Olivier Adams,0.614,0.873,7.0,-8.907,1.0,0.0329,0.00371,0.464,0.351,0.837,134.036,4.0,154879.0,52.0,1
Omkar Singh,0.785,0.576,0.0,-6.473,1.0,0.0747,0.256,0.0,0.109,0.47,96.043,4.0,193124.0,78.0,1
Oppidan,0.817,0.867,1.0,-7.218,0.0,0.499,0.0108,0.0306,0.0831,0.242,144.247,4.0,148645.0,52.0,1
Ordley,0.727,0.706,1.0,-5.584,1.0,0.266,0.102,0.618,0.208,0.574,140.037,4.0,178285.0,41.0,1
Ninajirachi,0.697,0.87,10.0,-4.922,0.0,0.406,0.018,0.000927,0.372,0.644,141.92,4.0,127634.0,52.0,1
Niranjana Ramanan,0.473,0.837,9.0,-7.101,1.0,0.0336,0.0968,0.912,0.297,0.212,97.261,4.0,63711.0,54.0,1
Noah Baine,0.78,0.941,6.0,-6.81,0.0,0.0788,0.0617,0.00865,0.0815,0.258,140.008,4.0,150857.0,40.0,1
Noor,0.694,0.384,1.0,-12.613,0.0,0.146,0.673,0.0024,0.356,0.377,105.019,4.0,187567.0,82.0,1
OAFF,0.617,0.714,0.0,-6.462,1.0,0.0393,0.379,0.0169,0.0977,0.449,125.952,4.0,199050.0,35.0,1
OTVphonk,0.745,0.968,1.0,0.407,1.0,0.0429,0.239,0.844,0.346,0.76,163.818,4.0,99638.0,69.0,1
OXXED,0.914,0.577,1.0,-6.684,1.0,0.0702,0.69,0.946,0.101,0.465,104.999,4.0,99279.0,69.0,1
Oasis Thapa,0.574,0.211,3.0,-14.641,1.0,0.0295,0.912,0.000293,0.113,0.557,130.344,3.0,212800.0,59.0,1
Nabil El Houri,0.832,0.754,1.0,-8.045,1.0,0.192,0.00494,0.0,0.14,0.633,108.016,4.0,151274.0,62.0,1
Nakash Aziz,0.255,0.537,0.0,-11.189,1.0,0.0835,0.428,0.000505,0.0608,0.499,75.634,4.0,202838.0,25.0,1
Narci,0.459,0.739,3.0,-8.343,0.0,0.15,0.827,2.67e-05,0.0833,0.794,81.773,4.0,309019.0,1.0,1
Naseebo Lal,0.42,0.481,7.0,-8.949,1.0,0.0395,0.255,0.000414,0.0909,0.0594,84.794,4.0,397546.0,54.0,1
Nateki,0.743,0.838,9.0,0.195,0.0,0.0755,0.168,0.0683,0.101,0.848,105.927,4.0,145115.0,73.0,1
Neeraj Arya,0.673,0.806,7.0,-7.653,1.0,0.0636,0.544,0.00265,0.529,0.767,129.996,4.0,218307.0,10.0,1
Nic Vans,0.62,0.951,7.0,-2.961,1.0,0.0359,0.0396,0.00035,0.314,0.531,139.985,4.0,164142.0,63.0,1
Nikhil D'Souza,0.511,0.767,2.0,-5.699,1.0,0.0524,0.651,0.0,0.153,0.463,79.923,4.0,289560.0,72.0,1
DJ MH,0.699,0.762,11.0,-7.995,1.0,0.0463,0.156,0.225,0.416,0.555,103.183,4.0,93038.0,73.0,1
DJ MZK 07,0.773,0.649,5.0,-0.689,0.0,0.093,0.593,0.951,0.0617,0.961,136.517,4.0,71025.0,62.0,1
DJ Oliver Mendes,0.715,0.775,1.0,-7.484,1.0,0.0818,0.715,0.00388,0.195,0.598,163.772,4.0,139384.0,66.0,1
DJ PBeats,0.79,0.56,6.0,-10.23,0.0,0.269,0.00852,0.000688,0.121,0.627,130.067,4.0,150569.0,67.0,1
DJ Paulinho Mondi Da Baixa Baviera,0.939,0.724,1.0,-0.467,1.0,0.0974,0.221,7.32e-05,0.3,0.894,123.022,4.0,103375.0,67.0,1
DJ RITMO DIVINO,0.772,0.943,10.0,-2.662,1.0,0.0342,0.171,0.945,0.135,0.648,129.901,4.0,68312.0,63.0,1
DJ Raulipues,0.773,0.649,5.0,-0.689,0.0,0.093,0.593,0.951,0.0617,0.961,136.517,4.0,71025.0,62.0,1
DJ SILVER ZN,0.773,0.649,5.0,-0.689,0.0,0.093,0.593,0.951,0.0617,0.961,136.517,4.0,71025.0,62.0,1
DJ FNK,0.768,0.897,10.0,-0.522,1.0,0.126,0.0352,0.0,0.156,0.155,140.025,4.0,165107.0,67.0,1
DJ FZ DA ZN,0.521,0.863,5.0,-1.815,1.0,0.0369,0.491,1.15e-06,0.284,0.157,86.252,4.0,152947.0,78.0,1
DJ GL3CHEKY,0.488,0.964,7.0,0.379,1.0,0.0607,0.0116,1.39e-05,0.371,0.111,135.992,4.0,72352.0,66.0,1
DJ Guih Da ZO,0.949,0.669,2.0,-3.922,0.0,0.222,0.36,0.000592,0.169,0.843,130.05,4.0,132922.0,66.0,1
DJ JUAN,0.83,0.706,6.0,-6.058,0.0,0.0723,0.324,0.189,0.645,0.822,105.978,4.0,101928.0,70.0,1
DJ KLEITON,0.825,0.939,1.0,-1.064,1.0,0.0422,0.00299,0.0,0.128,0.505,108.877,4.0,96444.0,56.0,1
DJ KVNXD,0.833,0.642,1.0,0.442,1.0,0.114,0.176,0.119,0.224,0.558,183.813,4.0,102394.0,69.0,1
DJ Lucca 01,0.699,0.762,11.0,-7.995,1.0,0.0463,0.156,0.225,0.416,0.555,103.183,4.0,93038.0,73.0,1
Piyush Chouhan,0.612,0.335,1.0,-12.427,1.0,0.154,0.623,2.33e-06,0.688,0.833,116.333,4.0,187200.0,49.0,1
Pooja AV,0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0,0.0679,0.566,114.987,4.0,304459.0,75.0,1
Pradeep Ranganathan,0.853,0.761,8.0,-5.383,0.0,0.18,0.21,0.0,0.152,0.86,120.033,4.0,208000.0,71.0,1
Prajakta Shukre,0.531,0.741,7.0,-7.894,1.0,0.0362,0.09,0.00786,0.54,0.39,100.011,4.0,342600.0,6.0,1
Prashanth Srinivas,0.3,0.451,2.0,-13.144,1.0,0.0444,0.74,0.0209,0.338,0.298,179.968,3.0,323734.0,17.0,1
DJ DUARTE,0.726,0.772,4.0,-10.86,0.0,0.168,0.0585,0.00166,0.111,0.414,129.924,4.0,169850.0,49.0,1
DJ DYLANFK,0.701,0.998,11.0,1.765,0.0,0.0614,0.379,0.239,0.349,0.6,112.015,4.0,100714.0,67.0,1
DJ EXE,0.662,0.881,10.0,2.561,0.0,0.468,0.45,0.0,0.0717,0.58,124.611,4.0,111602.0,62.0,1
Panther,0.807,0.712,6.0,-4.678,0.0,0.107,0.401,1.41e-05,0.0907,0.833,102.993,4.0,237378.0,49.0,1
Paresh Pahuja,0.39,0.286,11.0,-10.182,1.0,0.0314,0.8,1.24e-05,0.141,0.344,189.633,3.0,215946.0,82.0,1
Paroma Dasgupta,0.579,0.233,10.0,-14.276,1.0,0.0321,0.927,0.00202,0.097,0.266,104.922,3.0,233760.0,0.0,1
Parthiv Gohil,0.757,0.468,7.0,-7.359,1.0,0.0275,0.802,3.18e-06,0.117,0.349,109.998,1.0,332181.0,28.0,1
Pawandeep Rajan,0.671,0.646,9.0,-5.401,0.0,0.0677,0.148,3.67e-05,0.0904,0.78,159.009,3.0,201509.0,16.0,1
Phonk King,0.531,0.513,2.0,-14.406,1.0,0.0331,0.0881,0.621,0.177,0.206,105.003,4.0,128047.0,65.0,1
Pitbull,0.73,0.777,3.0,-5.194,0.0,0.0496,0.105,0.000486,0.0691,0.575,130.003,4.0,284866.0,93.0,1
Piyush Bhisekar,0.563,0.212,9.0,-12.493,1.0,0.0332,0.468,4.03e-06,0.206,0.219,87.939,4.0,224486.0,36.0,1
Ram Sampath,0.548,0.809,10.0,-4.315,0.0,0.038,0.529,0.0,0.0863,0.538,101.334,3.0,205800.0,29.0,1
Rana Sotal,0.576,0.72,9.0,-3.842,1.0,0.0409,0.438,0.0,0.0814,0.6,140.031,4.0,223107.0,67.0,1
Rangle Sardar,0.406,0.717,0.0,-5.651,0.0,0.0319,0.154,1.06e-06,0.0986,0.702,95.146,4.0,259500.0,24.0,1
Rauhan Malik,0.383,0.547,4.0,-8.862,0.0,0.0275,0.423,0.0466,0.147,0.236,95.068,4.0,228639.0,71.0,1
Ravi Kishan,0.63,0.632,2.0,-7.04,1.0,0.35,0.173,2.98e-05,0.0943,0.808,118.54,4.0,223881.0,35.0,1
Reeshabh Purohit,0.542,0.481,9.0,-9.456,1.0,0.0521,0.694,0.0,0.364,0.368,80.08,4.0,137997.0,34.0,1
Rekha Bhardwaj,0.426,0.432,0.0,-9.667,1.0,0.0353,0.844,8.79e-05,0.13,0.615,77.004,4.0,285000.0,61.0,1
Rie fu,0.666,0.371,11.0,-8.471,1.0,0.0274,0.502,4.55e-05,0.211,0.468,100.258,4.0,300306.0,51.0,1
Raban,0.121,0.321,10.0,-13.33,1.0,0.0301,0.235,0.925,0.0962,0.0392,86.924,4.0,356205.0,51.0,1
Raghav Chaitanya,0.528,0.435,5.0,-9.699,1.0,0.0347,0.705,2.98e-05,0.103,0.293,172.115,4.0,264933.0,58.0,1
Raghav Kaushik,0.436,0.273,11.0,-10.587,1.0,0.0312,0.923,0.0064,0.145,0.28,139.896,4.0,246857.0,47.0,1
Rahat Fateh Ali Khan,0.544,0.679,1.0,-5.105,0.0,0.0456,0.494,0.0,0.12,0.388,123.955,4.0,532300.0,48.0,1
Rahul Vaidya,0.377,0.65,6.0,-10.622,1.0,0.0829,0.079,0.0,0.143,0.301,92.997,4.0,331089.0,32.0,1
Raitila Rajasthan,0.367,0.518,11.0,-9.946,1.0,0.464,0.814,0.071,0.16,0.53,98.24,4.0,170400.0,49.0,1
Raj Shekhar,0.528,0.435,5.0,-9.699,1.0,0.0347,0.705,2.98e-05,0.103,0.293,172.115,4.0,264933.0,58.0,1
Raju Bhaai,0.742,0.934,7.0,-6.668,1.0,0.198,0.172,0.00521,0.363,0.438,129.886,4.0,175929.0,0.0,1
Prithvi Gandharv,0.536,0.668,7.0,-5.489,1.0,0.0404,0.138,0.0,0.177,0.308,159.94,4.0,247874.0,9.0,1
Priya Mallick,0.614,0.603,11.0,-3.515,1.0,0.0339,0.0757,0.0,0.109,0.318,120.074,4.0,460531.0,0.0,1
Priyani Vani Panditt,0.537,0.619,0.0,-7.68,1.0,0.0445,0.705,0.000399,0.129,0.187,95.042,4.0,199658.0,23.0,1
Project 91,0.71,0.582,2.0,-7.994,1.0,0.0543,0.0238,0.00035,0.0766,0.443,99.998,4.0,213600.0,0.0,1
Purbayan Chatterjee,0.428,0.475,9.0,-11.392,1.0,0.0767,0.731,0.0,0.104,0.394,98.044,4.0,233750.0,0.0,1
Qadir Khan,0.744,0.7,2.0,-7.663,1.0,0.0375,0.278,0.000155,0.068,0.867,144.033,4.0,309640.0,79.0,1
R. Shruti,0.813,0.445,2.0,-10.422,0.0,0.0596,0.2,0.0,0.127,0.63,127.965,5.0,278726.0,61.0,1
Raahein Gharana,0.698,0.52,6.0,-10.566,1.0,0.0459,0.641,0.888,0.147,0.386,105.011,4.0,302704.0,0.0,1
DJ VGK1,0.619,0.75,7.0,-2.663,1.0,0.0324,5.78e-05,0.0,0.177,0.377,104.013,4.0,170919.0,73.0,1
DJ VIBER,0.96,0.692,2.0,-1.867,1.0,0.293,0.399,4.31e-06,0.103,0.911,129.974,4.0,99317.0,62.0,1
DJ VTTT77,0.698,0.342,7.0,-15.925,1.0,0.0305,0.604,0.875,0.132,0.188,100.93,4.0,103495.0,72.0,1
DJ Will o Cria,0.874,0.393,4.0,-7.44,1.0,0.0722,0.197,0.00873,0.258,0.442,92.966,4.0,206451.0,73.0,1
Pratibha Baghel,0.681,0.446,2.0,-8.929,1.0,0.0312,0.798,7.29e-06,0.109,0.291,118.046,1.0,254491.0,22.0,1
Pratibha Singh Baghel,0.566,0.378,0.0,-14.167,1.0,0.0589,0.879,0.00807,0.293,0.511,122.072,3.0,318052.0,0.0,1
Pratik Gangavane,0.443,0.396,7.0,-11.071,1.0,0.037,0.891,0.0,0.0926,0.488,89.114,4.0,120000.0,65.0,1
Prince Deukadi,0.524,0.121,7.0,-15.61,0.0,0.0362,0.896,0.0,0.078,0.419,112.013,3.0,141827.0,46.0,1
Charanraj MR,0.487,0.773,5.0,-8.194,1.0,0.0441,0.0516,0.062,0.233,0.565,169.981,4.0,141459.0,23.0,1
Chase & Status,0.777,0.934,2.0,-0.959,1.0,0.254,0.285,3.86e-05,0.275,0.637,88.009,4.0,166448.0,74.0,1
Chilli Beans.,0.418,0.855,2.0,-4.982,0.0,0.138,0.0325,0.0,0.33,0.45,118.886,4.0,214943.0,51.0,1
Chinmayi,0.744,0.7,2.0,-7.663,1.0,0.0375,0.278,0.000155,0.068,0.867,144.033,4.0,309640.0,79.0,1
Chitra Singh,0.354,0.272,2.0,-13.642,1.0,0.0293,0.907,0.615,0.0848,0.262,90.566,4.0,291066.0,64.0,1
Chrystal,0.62,0.843,6.0,-5.321,0.0,0.0844,0.0062,4.63e-06,0.55,0.237,137.812,4.0,233229.0,87.0,1
Clinton Cerejo,0.671,0.646,9.0,-5.401,0.0,0.0677,0.148,3.67e-05,0.0904,0.78,159.009,3.0,201509.0,16.0,1
Clovis Reyes,0.513,0.467,5.0,-9.138,0.0,0.0632,0.0328,0.00922,0.249,0.162,75.307,4.0,150441.0,69.0,1
Bollywood Lofi,0.323,0.349,7.0,-12.524,1.0,0.0761,0.965,0.00548,0.116,0.2,180.203,4.0,146666.0,61.0,1
Bombay Jayashri,0.261,0.231,9.0,-12.298,1.0,0.0286,0.937,0.00016,0.188,0.372,92.264,3.0,268615.0,20.0,1
Bombay Rockers,0.788,0.891,10.0,-3.983,1.0,0.105,0.0332,0.0,0.0385,0.898,104.943,4.0,210053.0,58.0,1
Bramha,0.71,0.582,2.0,-7.994,1.0,0.0543,0.0238,0.00035,0.0766,0.443,99.998,4.0,213600.0,0.0,1
Brevis,0.653,0.802,1.0,-4.06,0.0,0.0267,0.0199,0.00788,0.193,0.241,115.112,4.0,112619.0,56.0,1
Britto Khangchian,0.36,0.336,4.0,-7.763,1.0,0.0291,0.808,6.38e-05,0.223,0.216,92.597,4.0,265728.0,1.0,1
Burrah,0.617,0.714,0.0,-6.462,1.0,0.0393,0.379,0.0169,0.0977,0.449,125.952,4.0,199050.0,35.0,1
CamrinWatsin,0.793,0.779,9.0,-4.609,0.0,0.0581,0.279,0.000311,0.314,0.687,142.002,4.0,138246.0,83.0,1
SAPFIR,0.794,0.893,4.0,-1.718,0.0,0.0944,0.0601,0.0228,0.0728,0.928,186.025,3.0,81290.0,66.0,1
SCANDAL,0.459,0.872,4.0,-0.987,1.0,0.053,0.0505,0.0,0.166,0.579,82.61,4.0,277280.0,44.0,1
SCARIONIX,0.692,0.674,0.0,-6.302,1.0,0.0266,0.000197,0.117,0.234,0.42,106.659,4.0,110254.0,67.0,1
SCHWVFTY,0.622,0.947,1.0,1.331,1.0,0.0323,0.0998,1.04e-06,0.115,0.568,110.032,4.0,108022.0,69.0,1
Bhumi,0.698,0.631,10.0,-8.706,0.0,0.0522,0.356,0.0,0.16,0.515,129.987,4.0,240107.0,76.0,1
Bianca Gomes,0.671,0.646,9.0,-5.401,0.0,0.0677,0.148,3.67e-05,0.0904,0.78,159.009,3.0,201509.0,16.0,1
Bidhya Tiwari,0.576,0.258,5.0,-13.053,1.0,0.0378,0.875,0.000603,0.169,0.43,80.0,4.0,381179.0,53.0,1
BlueNucleus,0.49,0.591,1.0,-11.731,1.0,0.0359,0.0021,0.255,0.148,0.23,145.035,4.0,214500.0,0.0,1
Rohail Hyatt,0.529,0.26,4.0,-12.345,1.0,0.0268,0.813,3.48e-05,0.111,0.378,88.05,4.0,301000.0,49.0,1
Rohan Kamath,0.6,0.408,3.0,-9.873,1.0,0.0248,0.838,0.0,0.107,0.265,84.984,4.0,193764.0,25.0,1
Romy,0.555,0.526,7.0,-9.507,1.0,0.0299,0.38,4.87e-05,0.106,0.34,144.939,3.0,350739.0,76.0,1
Ruchika Chauhan,0.935,0.483,8.0,-8.266,0.0,0.176,0.401,0.00106,0.0949,0.692,100.028,4.0,197277.0,5.0,1
Rushex,0.823,0.897,4.0,-0.477,1.0,0.0619,0.528,0.853,0.131,0.335,130.009,4.0,170650.0,74.0,1
Rushil Aswal,0.591,0.414,8.0,-15.752,1.0,0.0403,0.85,0.000421,0.106,0.615,99.809,4.0,263550.0,64.0,1
S3BZS,0.878,0.804,9.0,-3.197,1.0,0.0499,0.749,0.0487,0.087,0.83,130.027,4.0,61673.0,64.0,1
SALIMA CHICA,0.686,0.85,4.0,-2.753,0.0,0.0725,0.106,1.63e-06,0.512,0.323,137.998,4.0,121739.0,82.0,1
Samarth Janve,0.667,0.319,8.0,-10.698,0.0,0.0354,0.6,0.0,0.116,0.254,114.964,1.0,200869.0,2.0,1
Samuel Kim,0.216,0.538,11.0,-6.511,1.0,0.0326,0.367,0.0,0.132,0.231,81.053,4.0,263310.0,0.0,1
San Holo,0.543,0.846,11.0,-4.283,1.0,0.0338,0.00137,0.00642,0.165,0.186,73.514,4.0,199183.0,44.0,1
Sanchi,0.585,0.535,4.0,-8.398,1.0,0.0318,0.792,5.21e-06,0.0995,0.398,105.997,4.0,175638.0,37.0,1
Sandeep Aulakh,0.651,0.458,10.0,-5.74,0.0,0.187,0.611,0.0,0.097,0.916,169.913,3.0,207102.0,80.0,1
Sandeep Chowta,0.373,0.0902,0.0,-19.213,1.0,0.0348,0.985,0.91,0.127,0.209,67.798,3.0,363000.0,0.0,1
SangeetKir,0.677,0.588,10.0,-11.611,0.0,0.0693,0.264,0.0,0.135,0.425,139.934,4.0,180000.0,40.0,1
Sanjana Kalmanje,0.652,0.889,1.0,-5.434,0.0,0.137,0.298,0.0,0.173,0.71,104.848,4.0,218285.0,70.0,1
Sagar Patel,0.742,0.934,7.0,-6.668,1.0,0.198,0.172,0.00521,0.363,0.438,129.886,4.0,175929.0,0.0,1
Sagnik Kolay,0.633,0.373,1.0,-9.84,1.0,0.0459,0.924,4.17e-06,0.0877,0.559,97.388,4.0,175181.0,63.0,1
Saindhavi,0.813,0.445,2.0,-10.422,0.0,0.0596,0.2,0.0,0.127,0.63,127.965,5.0,278726.0,61.0,1
Saint Ludo,0.664,0.865,7.0,-6.229,0.0,0.251,0.0905,0.0,0.0616,0.635,75.455,4.0,154100.0,56.0,1
Salina Bk,0.467,0.646,5.0,-10.382,1.0,0.0814,0.646,6.72e-06,0.111,0.599,175.823,3.0,263863.0,55.0,1
Salman Elahi,0.776,0.477,1.0,-10.049,1.0,0.0308,0.592,0.000184,0.105,0.774,115.008,4.0,225391.0,52.0,1
Samahita Narang,0.632,0.537,0.0,-9.043,1.0,0.0261,0.299,0.419,0.106,0.0942,129.983,3.0,200000.0,28.0,1
Samar Jafri,0.368,0.325,1.0,-10.413,0.0,0.0333,0.703,0.000249,0.0965,0.113,76.9,4.0,158961.0,67.0,1
SPLYXER,0.737,0.915,0.0,-2.749,1.0,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,4.0,86709.0,71.0,1
SXLLX,0.669,0.808,8.0,-4.567,0.0,0.0458,0.357,0.466,0.116,0.455,130.144,4.0,73259.0,63.0,1
SXXIKSER,0.566,0.643,5.0,-3.318,1.0,0.0394,0.465,1.06e-06,0.348,0.587,106.342,4.0,87581.0,65.0,1
SXYGX,0.687,0.942,1.0,-2.708,1.0,0.0312,0.174,0.518,0.117,0.353,106.118,4.0,121673.0,55.0,1
SYNN,0.487,0.858,4.0,-1.101,0.0,0.071,0.0231,0.0632,0.808,0.369,120.106,4.0,87750.0,48.0,1
Saahel,0.642,0.612,5.0,-6.846,0.0,0.0359,0.527,0.00043,0.258,0.144,132.997,4.0,176954.0,66.0,1
Saaveri Verma,0.377,0.65,6.0,-10.622,1.0,0.0829,0.079,0.0,0.143,0.301,92.997,4.0,331089.0,32.0,1
Sadfriendd,0.706,0.91,1.0,-3.527,1.0,0.146,0.175,2e-06,0.11,0.667,126.007,4.0,107044.0,66.0,1
DARKANASE,0.767,0.909,6.0,-4.946,0.0,0.0568,0.128,0.00216,0.102,0.3,117.738,4.0,119299.0,54.0,1
DJ ALGUS ZL,0.833,0.642,1.0,0.442,1.0,0.114,0.176,0.119,0.224,0.558,183.813,4.0,102394.0,69.0,1
DJ BRZ 013,0.935,0.795,6.0,0.907,1.0,0.292,0.627,0.847,0.107,0.811,129.944,4.0,95066.0,65.0,1
DJ DELACROIX,0.914,0.577,1.0,-6.684,1.0,0.0702,0.69,0.946,0.101,0.465,104.999,4.0,99279.0,69.0,1
SCXR SOUL,0.765,0.428,2.0,-2.789,1.0,0.0492,0.0249,0.92,0.297,0.422,100.006,4.0,117637.0,64.0,1
SICXRIUS,0.909,0.962,10.0,-2.458,0.0,0.174,0.114,0.0,0.0739,0.842,115.779,4.0,109730.0,67.0,1
SLANDER,0.608,0.776,4.0,-5.846,1.0,0.0405,0.00249,1.27e-05,0.0771,0.101,127.952,4.0,189374.0,56.0,1
SOLTO (FR),0.87,0.944,9.0,-4.525,1.0,0.0464,0.394,0.243,0.0398,0.635,121.979,4.0,156393.0,92.0,1
Axel Avix,0.495,0.132,2.0,-14.461,1.0,0.0332,0.972,0.00299,0.0672,0.25,69.931,4.0,126857.0,0.0,1
Ayce Bio,0.651,0.955,11.0,-4.161,1.0,0.0819,0.0225,0.134,0.135,0.424,145.019,4.0,142344.0,39.0,1
Ayushmann Khurrana,0.64,0.754,6.0,-4.873,0.0,0.0392,0.395,0.0,0.209,0.355,94.989,4.0,247222.0,66.0,1
Azooz,0.677,0.588,10.0,-11.611,0.0,0.0693,0.264,0.0,0.135,0.425,139.934,4.0,180000.0,40.0,1
BARBZ,0.2,0.801,0.0,-4.4,1.0,0.0424,0.00211,2.53e-06,0.186,0.191,127.004,4.0,227735.0,62.0,1
BENNETT,0.634,0.824,2.0,-3.394,0.0,0.047,0.0908,0.0711,0.119,0.371,137.959,4.0,178156.0,81.0,1
BL3SS,0.793,0.779,9.0,-4.609,0.0,0.0581,0.279,0.000311,0.314,0.687,142.002,4.0,138246.0,83.0,1
BRTS7,0.833,0.642,1.0,0.442,1.0,0.114,0.176,0.119,0.224,0.558,183.813,4.0,102394.0,69.0,1
Asees Kaur,0.637,0.62,6.0,-6.957,1.0,0.236,0.461,0.0105,0.0968,0.824,189.055,3.0,208650.0,0.0,1
Ashish Bhatia,0.785,0.576,0.0,-6.473,1.0,0.0747,0.256,0.0,0.109,0.47,96.043,4.0,193124.0,78.0,1
Ashutosh KC,0.187,0.465,5.0,-7.269,1.0,0.0298,0.397,0.00934,0.0897,0.396,76.911,4.0,282531.0,54.0,1
Atarayo,0.422,0.924,2.0,-3.43,1.0,0.114,0.152,0.0,0.165,0.544,180.076,4.0,239761.0,58.0,1
AtharvaMusic,0.568,0.416,2.0,-10.961,1.0,0.0304,0.459,1.89e-06,0.149,0.45,149.951,4.0,159600.0,71.0,1
Atmanam,0.401,0.683,9.0,-7.112,1.0,0.0416,0.0202,0.0,0.174,0.135,89.881,4.0,265124.0,32.0,1
Aures,0.767,0.687,11.0,-6.891,0.0,0.176,0.021,5.33e-05,0.343,0.158,137.97,4.0,215652.0,41.0,1
Avneet Khurmi,0.57,0.859,2.0,-8.232,1.0,0.0309,3.3e-05,0.705,0.455,0.188,146.003,4.0,302465.0,27.0,1
Sei Lean,0.531,0.513,2.0,-14.406,1.0,0.0331,0.0881,0.621,0.177,0.206,105.003,4.0,128047.0,65.0,1
Semv.iii,0.853,0.761,8.0,-5.383,0.0,0.18,0.21,0.0,0.152,0.86,120.033,4.0,208000.0,71.0,1
SennaRin,0.687,0.873,9.0,-4.504,0.0,0.126,0.0891,7.55e-05,0.222,0.624,115.995,4.0,180319.0,49.0,1
Sez on the Beat,0.615,0.379,11.0,-9.975,1.0,0.0408,0.176,0.00039,0.083,0.143,80.046,4.0,157609.0,0.0,1
Shadab Faridi,0.702,0.9,7.0,-5.191,1.0,0.0295,0.13,1.02e-05,0.0832,0.438,116.03,4.0,180080.0,48.0,1
Shae Gill,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,4.0,224146.0,60.0,1
Shafqat Ali Khan,0.299,0.437,5.0,-9.258,1.0,0.0334,0.88,0.00034,0.11,0.38,160.084,4.0,440999.0,28.0,1
Aseem,0.609,0.539,0.0,-8.087,1.0,0.0284,0.138,0.00014,0.286,0.413,99.995,4.0,178197.0,47.0,1
Sanjoy,0.69,0.602,0.0,-7.217,1.0,0.0498,0.527,6.65e-05,0.426,0.37,138.577,5.0,184615.0,27.0,1
Sanket Durgade,0.324,0.248,5.0,-11.687,1.0,0.0307,0.793,0.00022,0.0857,0.355,122.663,3.0,209006.0,21.0,1
Santanu Ghatak,0.56,0.358,3.0,-7.655,1.0,0.0307,0.848,0.0,0.105,0.205,127.906,4.0,243750.0,12.0,1
Sapna Mukherjee,0.869,0.868,5.0,-4.407,0.0,0.0883,0.00592,0.00244,0.296,0.551,132.008,4.0,200159.0,66.0,1
Sarah Black,0.442,0.212,0.0,-11.41,1.0,0.0497,0.884,0.0,0.109,0.363,83.575,4.0,146000.0,66.0,1
